loaded_at,date,sku,currency,gmv,order_count,position,query,view_conversion,unique_search_users,unique_view_users
2026-01-09 20:10:16,2025-12-01,777243644,RUB,0,0,42,маграв косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,0,мыло невская косметика банное,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,17,невская косметика мыло роза,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,88,мыло косметическое невская косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,1,мыло хвойное твердое 2шт,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,4,мыло хвойное невская косметика натуральное,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,46,мыло докса хвойное,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,27,арго косметика мыло твердое,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,51,невская косметика мыло бархатное,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,0,мыло детское невская,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,72,мыло хвойное натуральное твердое,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,72,мыло хозяйственное хвойное твердое,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,410,невсеая косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,110,мыло хвойное натуральное 18шт,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,41,дегтярное мыло натуральное твердое 150гр невская,0,1,1
2026-01-09 20:10:16,2025-12-01,778633355,RUB,0,0,146,мыло кедровое твердое,0,2,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,салфетки универсальные в рулоне многоразовые,0,1,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,тряпка в рулоне паклан,0,1,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,43,тряпки в рулоне из микрофибры paclan,0,1,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,тряпки губчатые для кухни набор,0,1,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,68,поролоновая тряпка для стекол автомобиля,0,1,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,40,тряпки для кухни поклан,0,1,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,салфетки безворсовыедля уборки в рулоне,0,1,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,тряпка микрофибра для кухни,0,2,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,губки paclan,0,2,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,салфетки абразивные в рулоне,0,2,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,37,салфетки губчатые paclan,0,2,2
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,65,тряпки прорезиненные,0,2,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,42,влажные салфетки с пеной для кухни,0,3,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,для пыли тряпка,0,3,1
2026-01-09 20:10:16,2025-12-01,966190575,RUB,0,0,0,безворсовые салфетки для кухни,0,3,1
2026-01-09 20:10:16,2025-12-01,2795152795,RUB,0,0,20,sensitive dry skin,0,1,1
2026-01-09 20:10:16,2025-12-01,2795152795,RUB,0,0,61,дезодорант 12 мл мини,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,65,моющее сарма 5 литров,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,11,"средство для мытья посуды sarma сарма свежесть, 500 мл",0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,59,гель для мытья посуды 5л концентрат sarma,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,59,моющее средство для посуды sarma 5л,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,54,моющее для посуды 5 литров сарма,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,32,для посуды сарма,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,63,моющее средство для посуды сарма для посуды,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,11,моющее средство для посуді сарма,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,40,средство для мытья посуды 5л концентрат сарма,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,30,средство для мойки посуды sarma,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,32,моющее для посуды сарма 5 л,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,26,моющее для посуды средство сарма,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,46,sarma для посуды гель 1л,0,1,1
2026-01-09 20:10:16,2025-12-01,779062634,RUB,0,0,71,средство для мытья sarma,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,9,ушастый нянь в капсулах для стирки,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,6,ополаскиватель ушастый нянь детский,100,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,16,кондиционер ушастый нянь 10 литеров,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,14,детские средства для стирки ушастый нянь кондиционер,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,7,кондиционер детский для белья 5л ушастый нянь,100,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,11,кондиционер ушастый нянь 2л,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,12,ополаскиватель для белья ушастый нянь детский,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,6,кондиционер для белья детский ушастый нянь с ромашкой,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,37,гель для стирки детский ушастый нянь 10 литров,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,8,ушастый нянь кондиционер для стирки,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,14,ушастый нянь лаванда,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,35,ополаскиватель для белья детский гипоаллергенный ушастый нянь,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,5,кондиционер ушастый нянь пауч,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,13,ушастый нянь кондиционер с лавандой,0,1,1
2026-01-09 20:10:16,2025-12-01,785555228,RUB,0,0,27,ушастый нянь кондиционер канистра,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,2,невская косметика крем для лица вечер от морщин,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,80,крем от ушибов детский невская косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,3,невская косметика крем для лица против морщин,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,1,крем коллаген для лица невская косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,12,коллагеновый невский крем,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,5,отбеливающий крем для лица невская косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,11,байкальская косметика крем био морковь для лица,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,33,невская косметика набор гиалуроновый,0,1,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,10,сыворотка для лица невская косметика,50,2,2
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,8,крем невская косметика для лица гиалуроновый,0,2,2
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,8,крем для лица ромашковый невская косметика,0,2,2
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,7,гиалуроновый крем для лица невская косметика,0,2,2
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,4,калаген крем,0,2,1
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,1,крем для лица коллаген невская косметика,50,2,2
2026-01-09 20:10:16,2025-12-01,777259440,RUB,0,0,19,невская косметика после бритья,0,2,2
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,47,косметика крыма одамова яблоко,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,2,мыло твердое зеленое яблоко,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,397,скидки 90% косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,6,дивный сад мыло,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,71,товар косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,53,мыло duru яблоко,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,66,мыло дегтярное твердое невская косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,2,дивна косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,8,мыло яблоко твердое,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,21,крышка для банки дивный сад,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,4,дивная косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,7,мыло невское,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,21,мыло дивный сад твердое набор набор,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,6,мвло дивный сад,0,1,1
2026-01-09 20:10:16,2025-12-01,778542696,RUB,0,0,8,мыло твердое дивный сад,0,1,1
2026-01-09 20:10:16,2025-12-01,1073500260,RUB,0,0,4,бумага для выпечки силиконизированная в листах 500 шт (пергамент) для,0,1,1
2026-01-09 20:10:16,2025-12-01,1073500260,RUB,0,0,61,бумага силиконизированная для выпечки в рулоне в поробке где можно отрывать нужное расстояние,0,1,1
2026-01-09 20:10:16,2025-12-01,1073500260,RUB,0,0,4,бумага для выпечки 40*60,100,1,1
2026-01-09 20:10:16,2025-12-01,1073500260,RUB,0,0,1,"бумага для выпечки с двусторонним силиконовым покрытием. не нужно смазывать маслом. выпечка не пригорает и не прилипает к бумаге. идеальна для: выпечки и запекании при температуре до 220 градусов, жарки на сковородке или гриле, приготовления в мультиварке",0,1,1
2026-01-09 20:10:16,2025-12-01,1073500260,RUB,0,0,4,бумага для выпечки силиконизированная в листах 500 шт (пергамент) для 40 40,0,1,1
2026-01-09 20:10:16,2025-12-01,1073500260,RUB,0,0,54,бумага для выпечки паклан 38 см,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,29,перчатки для уборки резиновые для дома и кухни xl,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,39,упаковка латексных перчаток xl,100,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,23,перчатки латексные xxl с напылением,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,86,перчатки резиновые в упаковке,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,22,перчатки xl резиновые прочный латекс,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,16,перчатки для мытья дома xxl,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,10,перчатки резиновые хозяйственные упаковка 10,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,3,xlwk,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,0,перчатки для сада и огорода с покрытием на ладонях размер l,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,2,резиновые перчатки paclan xl,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,7,перчатки для мойки автомобиля резиновые xl,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,66,перчатки резиновые хозяйственные xl прочные,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,18,одноразовые перчатки paclan l,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,22,перчатки для мытья посуды и кухни xl,0,1,1
2026-01-09 20:10:16,2025-12-01,1073495304,RUB,0,0,12,резиновые перчатки для дробеструйной обработки contracor xl,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,260,влажная туалетная бумага софита,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,24,smart comfort влажная,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,35,влажная туалетная бумага.,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,10,winter comfort туалетная бумага,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,0,влажная туалетная бумага 320,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,0,бумага туалтеная,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,0,влажная туалетная бумагс,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,240,влажная туалеьная бумага,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,0,бумага влажная туалетная смываемая 580 лист,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,19,туалетная вода smart мужская,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,103,туалетная б,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,9,т. бумага,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,0,туалетная бумала,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,24,smart comfort туалетная бумага влажная смываемая,0,1,1
2026-01-09 20:10:16,2025-12-01,1688155075,RUB,0,0,0,смываемая туалетная бумага влажная,0,1,1
2026-01-09 20:10:16,2025-12-01,1218199790,RUB,0,0,25,мыло детское твердое тик так 150,0,1,1
2026-01-09 20:10:16,2025-12-01,1218199790,RUB,0,0,8,мыло тик так с оливковым молочком,0,1,1
2026-01-09 20:10:16,2025-12-01,1218199790,RUB,0,0,98,свобода тик так,0,1,1
2026-01-09 20:10:16,2025-12-01,1218199790,RUB,0,0,69,мыло тик так жидкое детское,0,1,1
2026-01-09 20:10:16,2025-12-01,1218199790,RUB,0,0,33,мыло тик ток,0,1,1
2026-01-09 20:10:16,2025-12-01,777250972,RUB,0,0,2,крем для рук облепихово глицериновый,0,1,1
2026-01-09 20:10:16,2025-12-01,777250972,RUB,0,0,9,глицеренивой крем для рук,0,1,1
2026-01-09 20:10:16,2025-12-01,777250972,RUB,0,0,15,крем пантенол для рук невская косметика,0,1,1
2026-01-09 20:10:16,2025-12-01,777250972,RUB,0,0,4,крем увлажняющий для рук лимонно глицериновый,0,1,1
2026-01-09 20:10:16,2025-12-01,777250972,RUB,0,0,24,облепиховый крем для рук,0,1,1
2026-01-09 20:10:16,2025-12-01,777250972,RUB,0,0,30,лимоно глицериновый крем для рук,0,1,1
